store_id,store_name,region,date,transactions,revenue,avg_basket_value,discount_pct,footfall,stockout_flag
ST-16,Redwood Station,West,01/05/2026,-41,5830.68,5536.21,4.9302447,658,Y
ST-13,Highland Court,West,2026-03-25,82,"$3,340.40",38.78,19.00210721,443,N
ST-03,MAPLE JUNCTION,North,2026-03-26,49,5548.16,116.82,5.359088769,438,0
ST-01,Riverside Plaza,North,04/04/2026,34,6193.05,191.73,2.324339269,657,N
ST-09,CORAL BAY OUTLET,South,"April 25, 2026",72,"INR 6,756",95.96,35.29692391,662,TRUE
ST-06,CEDAR CROSSING,North,28-Apr-26,66,5488.24,81.83,31.94444985,423,N
ST-17,Summit Corner,West,"March 12, 2026",47,3386.65,77.48,27.23738804,633,N
ST-17,Summit Corner,WEST,04/08/2026,55,6498.73,118.16,18.62632948,377,N
ST-18,Ashbrook Plaza,WEST,11/05/2026,73,1799.67,25.82,31.55968314,546,N
ST-16,Redwood Station,West,"April 10, 2026",55,12760.57,231.79,8.391255367,706,Y
ST-02,Harbor Point,North,02/03/2026,26,"$4,553.50",163.03,7.90667929,649,yes
ST-16,Redwood Station,West,03/14/2026,59,10516.45,179.08,32.56378487,340,N
ST-10,Magnolia Square,south,"May 27, 2026",88,5403.94,60.21,3.627817987,622,N
ST-07,Sunset Boulevard,South,25/03/2026,76,"INR 5,884",77.62,30.52131734,670,yes
ST-16,Redwood Station,West,20260320,83,,150.9,7.222983504,617,Y
ST-09,Coral Bay Outlet,South,26-Apr-26,55,9820.35,164.42,27.49984196,918,N
ST-03,MAPLE JUNCTION,North,2026-05-01,44,10291.14,219.11,19.81202466,633,N
ST-01,riverside plaza,NORTH,03/14/2026,60,6863.93,114.14,26.51456851,566,0
ST-04,silverline mall,north,2026-04-15,60,5314.99,86.92,16.20106906,846,N
ST-07,sunset boulevard,South,2026-04-30,72,3981.4,53.48,18.38620974,606,Y
ST-05,Eastgate Center,North,2026-03-28,45,"INR 4,581",92.09,4.578107887,569,N
ST-15,PINECREST MALL,west,04/07/2026,89,,37.93,13.38220821,359,N
ST-02,Harbor Point,NORTH,16/05/2026,67,6170.46,88.7,2.898198944,660,FALSE
ST-10,Magnolia Square,South,03/31/2026,78,5224.45,73.33,25.16404005,642,TRUE
ST-01,Riverside Plaza,north,21-Mar-26,42,5292.47,131.7,3.379728753,522,0
ST-08,PALM TERRACE,South,2026-03-17,56,4813.18,77.95,6.778510407,745,yes
ST-17,summit corner,west,8-May-26,103,,36.91,27.1615525,916,no
ST-13,Highland Court,West,2026-05-14,86,5689.76,66.14,21.27649693,427,N
ST-17,Summit Corner,WEST,"May 28, 2026",78,"INR 8,341",106.1,25.629479,812,yes
ST-10,MAGNOLIA SQUARE,South,22/03/2026,56,7208.26,118.8,22.24852268,648,0
ST-15,Pinecrest Mall,West,20260308,53,"$3,345.69",64.46,30.03214402,669,no
ST-07,Sunset Boulevard,SOUTH,20260323,67,10219.25,156.3,1.886982261,304,N
ST-18,Ashbrook Plaza,WEST,2026-05-02,87,2861.57,33.22,25.06658196,721,N
ST-08,Palm Terrace,South,20260426,46,3365.39,67.9,28.24577345,351,yes
ST-11,Willow Creek,South,20260427,73,"INR 9,502",134.91,31.01674477,391,N
ST-03,maple junction,North,2026-03-10,91,"INR 8,139",93.23,-15,341,N
ST-11,Willow Creek,south,20260515,75,"$3,779.56",45.9,39.56188668,753,N
ST-08,Palm Terrace,South,9-May-26,60,"$2,315.93",39.67,-15,394,1
ST-17,SUMMIT CORNER,west,20260429,83,"$6,082.88",79.84,31.04249499,523,no
ST-06,CEDAR CROSSING,north,2026-04-30,61,5362.3,93.21,16.66053475,692,N
ST-13,Highland Court,WEST,3-Mar-26,69,5191.95,68.49,32.37039854,521,no
ST-06,CEDAR CROSSING,North,2026-03-25,55,4607.09,77.46,25.9287734,637,Y
ST-18,Ashbrook Plaza,West,2026-04-24,59,4952.09,82.34,9.616507495,608,0
ST-10,Magnolia Square,South,04/16/2026,62,,86.63,0.5428035555,686,N
ST-09,Coral Bay Outlet,South,20260328,91,4156.12,44.73,37.39712899,643,0
ST-03,Maple Junction,north,"May 12, 2026",34,"INR 8,013",215.38,19.72979499,722,N
ST-01,riverside plaza,NORTH,20260322,49,"INR 4,404",89.27,20.90527102,290,TRUE
ST-15,Pinecrest Mall,West,17-May-26,62,"INR 3,804",56.92,3.700516888,508,1
ST-06,Cedar Crossing,North,20260310,61,,121.79,33.53246888,787,N
ST-14,Golden Valley,West,15-Mar-26,52,"$4,980.91",89.13,13.86282431,898,N
ST-04,silverline mall,North,2026-03-07,71,4063.45,58.88,35.34205625,664,N
ST-11,Willow Creek,South,25-Apr-26,66,"INR 3,659",54.04,35.26276012,820,N
ST-14,Golden Valley,West,15-Apr-26,63,8114.97,133.45,38.50216932,664,0
ST-05,eastgate center,north,03/26/2026,59,2923.2,47.75,5.333968207,574,0
ST-09,Coral Bay Outlet,South,25/05/2026,58,3519.49,59.51,12.05354081,567,Y
ST-16,REDWOOD STATION,west,27/05/2026,58,8568.22,162.24,1.114494069,689,yes
ST-17,SUMMIT CORNER,WEST,20260515,46,"$3,288.38",68.5,10.88032965,555,N
ST-04,Silverline Mall,NORTH,13/05/2026,50,"INR 3,986",80.26,34.22421842,667,no
ST-09,CORAL BAY OUTLET,South,20260419,39,9032.07,214.37,4.299567371,456,N
ST-15,PINECREST MALL,West,20260512,55,5182.43,97.49,9.224229021,713,0
ST-02,Harbor Point,north,2026-04-10,65,"$7,637.49",115.74,35.17646934,683,1
ST-10,Magnolia Square,South,01/05/2026,51,4965.35,91.52,na,569,Y
ST-13,Highland Court,WEST,04/13/2026,68,4768.61,65.11,7.559426176,478,no
ST-16,redwood station,West,20260416,63,"$4,400.13",67.74,37.07416637,777,no
ST-01,Riverside Plaza,North,2026-05-27,63,5524.61,89.76,34.56547317,934,N
ST-17,summit corner,west,"April 12, 2026",47,2820.15,57.68,3.984734592,575,yes
ST-04,Silverline Mall,NORTH,2026-04-30,67,3050.22,50.07,250,730,N
ST-14,Golden Valley,West,2026-05-08,79,2867.06,36.74,6.678698239,664,N
ST-06,Cedar Crossing,North,17-Mar-26,64,"$5,363.40",90.69,31.47114701,662,no
ST-02,HARBOR POINT,north,2026-04-01,48,"INR 5,588",114.42,20.87505739,398,0
ST-12,Bayfront Commons,SOUTH,24/04/2026,60,"$5,759.32",86.91,33.17376991,560,0
ST-13,Highland Court,West,2026-03-16,65,5285.24,79.07,22.21703661,926,N
ST-13,Highland Court,West,20-Apr-26,58,3628.92,60.07,17.07325805,772,no
ST-15,pinecrest mall,west,2026-04-04,68,3649.26,55.07,28.82103905,695,0
ST-10,Magnolia Square,South,20-Apr-26,73,7888.3,100.64,22.27459141,583,N
ST-17,Summit Corner,West,20/03/2026,60,,126.39,26.93552427,412,yes
ST-13,Highland Court,west,16-Apr-26,53,6016.19,117.43,14.70229219,692,N
